data_label,year,gear,julian,sample_num,region,prob,
YukonRetro,2001,Fish Wheel,202,36,33,0.14,
YukonRetro,2001,Fish Wheel,,36,34,0.09,
YukonRetro,2001,Fish Wheel,,36,31,0,
YukonRetro,2001,Fish Wheel,,36,35,0,
YukonRetro,2001,Fish Wheel,,36,,,
YukonRetro,2001,Fish Wheel,,36,,,
YukonRetro,2001,Fish Wheel,202,37,38,0.7,
YukonRetro,2001,Fish Wheel,202,37,34,0.25,
YukonRetro,2001,Fish Wheel,,37,35,0.05,
YukonRetro,2001,Fish Wheel,,37,32,0,
YukonRetro,2001,Fish Wheel,,37,,,
YukonRetro,2001,Fish Wheel,,37,,,
YukonRetro,2001,Fish Wheel,,37,,,
YukonRetro,2001,Fish Wheel,202,38,33,0.35,
YukonRetro,2001,Fish Wheel,202,38,34,0.33,
YukonRetro,2001,Fish Wheel,,38,35,0.16,
YukonRetro,2001,Fish Wheel,,38,32,0.14,
YukonRetro,2001,Fish Wheel,,38,31,0.02,
YukonRetro,2001,Fish Wheel,,38,,,
YukonRetro,2001,Fish Wheel,,38,,,
YukonRetro,2001,Fish Wheel,202,39,38,1,
YukonRetro,2001,Fish Wheel,202,39,34,0,
YukonRetro,2001,Fish Wheel,,39,,,
YukonRetro,2001,Fish Wheel,,39,,,
YukonRetro,2001,Fish Wheel,,39,,,
YukonRetro,2001,Fish Wheel,,39,,,
YukonRetro,2001,Fish Wheel,,39,,,
YukonRetro,2001,Fish Wheel,203,40,34,0.63,
YukonRetro,2001,Fish Wheel,203,40,38,0.22,
YukonRetro,2001,Fish Wheel,,40,35,0.13,
YukonRetro,2001,Fish Wheel,,40,32,0.01,
YukonRetro,2001,Fish Wheel,,40,33,0,
YukonRetro,2001,Fish Wheel,,40,31,0,
YukonRetro,2001,Fish Wheel,,40,36,0,
YukonRetro,2001,Fish Wheel,203,41,32,0.85,
YukonRetro,2001,Fish Wheel,203,41,34,0.06,
YukonRetro,2001,Fish Wheel,,41,33,0.03,
YukonRetro,2001,Fish Wheel,,41,31,0.03,
YukonRetro,2001,Fish Wheel,,41,35,0.02,
YukonRetro,2001,Fish Wheel,,41,38,0,
YukonRetro,2001,Fish Wheel,,41,,,
YukonRetro,2001,Fish Wheel,203,42,36,0.98,
YukonRetro,2001,Fish Wheel,203,42,35,0.02,
YukonRetro,2001,Fish Wheel,,42,,,
YukonRetro,2001,Fish Wheel,,42,,,
YukonRetro,2001,Fish Wheel,,42,,,
YukonRetro,2001,Fish Wheel,,42,,,
YukonRetro,2001,Fish Wheel,,42,,,
YukonRetro,2001,Fish Wheel,203,43,31,0.58,
YukonRetro,2001,Fish Wheel,203,43,32,0.17,
YukonRetro,2001,Fish Wheel,,43,35,0.12,
YukonRetro,2001,Fish Wheel,,43,33,0.09,
YukonRetro,2001,Fish Wheel,,43,34,0.04,
YukonRetro,2001,Fish Wheel,,43,,,
YukonRetro,2001,Fish Wheel,,43,,,
YukonRetro,2001,Fish Wheel,203,44,38,1,
YukonRetro,2001,Fish Wheel,203,44,,,
YukonRetro,2001,Fish Wheel,,44,,,
YukonRetro,2001,Fish Wheel,,44,,,
YukonRetro,2001,Fish Wheel,,44,,,
YukonRetro,2001,Fish Wheel,,44,,,
YukonRetro,2001,Fish Wheel,,44,,,
YukonRetro,2001,Fish Wheel,204,45,36,1,
YukonRetro,2001,Fish Wheel,204,45,35,0,
YukonRetro,2001,Fish Wheel,,45,38,0,
YukonRetro,2001,Fish Wheel,,45,,,
YukonRetro,2001,Fish Wheel,,45,,,
YukonRetro,2001,Fish Wheel,,45,,,
YukonRetro,2001,Fish Wheel,,45,,,
YukonRetro,2001,Fish Wheel,204,46,34,0.83,
YukonRetro,2001,Fish Wheel,204,46,38,0.1,
YukonRetro,2001,Fish Wheel,,46,35,0.03,
YukonRetro,2001,Fish Wheel,,46,31,0.03,
YukonRetro,2001,Fish Wheel,,46,32,0.01,
YukonRetro,2001,Fish Wheel,,46,33,0,
YukonRetro,2001,Fish Wheel,,46,,,
YukonRetro,2001,Fish Wheel,204,47,31,0.44,
YukonRetro,2001,Fish Wheel,204,47,33,0.32,
YukonRetro,2001,Fish Wheel,,47,32,0.24,
YukonRetro,2001,Fish Wheel,,47,35,0,
YukonRetro,2001,Fish Wheel,,47,,,
YukonRetro,2001,Fish Wheel,,47,,,
YukonRetro,2001,Fish Wheel,,47,,,
YukonRetro,2001,Fish Wheel,204,48,36,0.99,
YukonRetro,2001,Fish Wheel,204,48,38,0,
YukonRetro,2001,Fish Wheel,,48,35,0,
YukonRetro,2001,Fish Wheel,,48,,,
YukonRetro,2001,Fish Wheel,,48,,,
YukonRetro,2001,Fish Wheel,,48,,,
YukonRetro,2001,Fish Wheel,,48,,,
YukonRetro,2001,Fish Wheel,204,49,34,0.96,
YukonRetro,2001,Fish Wheel,204,49,35,0.03,
YukonRetro,2001,Fish Wheel,,49,38,0.01,
YukonRetro,2001,Fish Wheel,,49,32,0,
YukonRetro,2001,Fish Wheel,,49,31,0,
YukonRetro,2001,Fish Wheel,,49,33,0,
YukonRetro,2001,Fish Wheel,,49,,,
YukonRetro,2001,Fish Wheel,204,50,31,0.95,
YukonRetro,2001,Fish Wheel,204,50,32,0.03,
YukonRetro,2001,Fish Wheel,,50,35,0.01,
YukonRetro,2001,Fish Wheel,,50,34,0,
YukonRetro,2001,Fish Wheel,,50,33,0,
YukonRetro,2001,Fish Wheel,,50,,,
YukonRetro,2001,Fish Wheel,,50,,,
YukonRetro,2001,Fish Wheel,204,51,36,0.87,
YukonRetro,2001,Fish Wheel,204,51,35,0.08,
YukonRetro,2001,Fish Wheel,,51,34,0.04,
YukonRetro,2001,Fish Wheel,,51,38,0,
YukonRetro,2001,Fish Wheel,,51,,,
YukonRetro,2001,Fish Wheel,,51,,,
YukonRetro,2001,Fish Wheel,,51,,,
YukonRetro,2001,Fish Wheel,190,52,31,0.86,
YukonRetro,2001,Fish Wheel,190,52,34,0.06,
YukonRetro,2001,Fish Wheel,,52,33,0.05,
YukonRetro,2001,Fish Wheel,,52,35,0.02,
YukonRetro,2001,Fish Wheel,,52,32,0.01,
YukonRetro,2001,Fish Wheel,,52,36,0,
YukonRetro,2001,Fish Wheel,,52,,,
YukonRetro,2001,Fish Wheel,191,53,36,0.91,
YukonRetro,2001,Fish Wheel,191,53,35,0.09,
YukonRetro,2001,Fish Wheel,,53,38,0,
YukonRetro,2001,Fish Wheel,,53,,,
YukonRetro,2001,Fish Wheel,,53,,,
YukonRetro,2001,Fish Wheel,,53,,,
YukonRetro,2001,Fish Wheel,,53,,,
YukonRetro,2001,Fish Wheel,192,54,36,0.78,
YukonRetro,2001,Fish Wheel,192,54,35,0.22,
YukonRetro,2001,Fish Wheel,,54,,,
YukonRetro,2001,Fish Wheel,,54,,,
YukonRetro,2001,Fish Wheel,,54,,,
YukonRetro,2001,Fish Wheel,,54,,,
YukonRetro,2001,Fish Wheel,,54,,,
YukonRetro,2001,Fish Wheel,191,55,34,0.59,
YukonRetro,2001,Fish Wheel,191,55,35,0.38,
YukonRetro,2001,Fish Wheel,,55,32,0.02,
YukonRetro,2001,Fish Wheel,,55,38,0.01,
YukonRetro,2001,Fish Wheel,,55,33,0.01,
YukonRetro,2001,Fish Wheel,,55,36,0,
YukonRetro,2001,Fish Wheel,,55,31,0,
YukonRetro,2001,Fish Wheel,192,57,35,0.45,
YukonRetro,2001,Fish Wheel,192,57,34,0.41,
YukonRetro,2001,Fish Wheel,,57,32,0.07,
YukonRetro,2001,Fish Wheel,,57,31,0.05,
YukonRetro,2001,Fish Wheel,,57,33,0.02,
YukonRetro,2001,Fish Wheel,,57,36,0,
YukonRetro,2001,Fish Wheel,,57,,,
YukonRetro,2001,Fish Wheel,192,58,35,0.95,
YukonRetro,2001,Fish Wheel,192,58,32,0.04,
YukonRetro,2001,Fish Wheel,,58,34,0.01,
YukonRetro,2001,Fish Wheel,,58,38,0,
YukonRetro,2001,Fish Wheel,,58,36,0,
YukonRetro,2001,Fish Wheel,,58,31,0,
YukonRetro,2001,Fish Wheel,,58,,,
YukonRetro,2001,Fish Wheel,192,59,38,1,
YukonRetro,2001,Fish Wheel,192,59,34,0,
YukonRetro,2001,Fish Wheel,,59,35,0,
YukonRetro,2001,Fish Wheel,,59,,,
YukonRetro,2001,Fish Wheel,,59,,,
YukonRetro,2001,Fish Wheel,,59,,,
YukonRetro,2001,Fish Wheel,,59,,,
YukonRetro,2001,Fish Wheel,193,60,32,0.54,
YukonRetro,2001,Fish Wheel,193,60,35,0.25,
YukonRetro,2001,Fish Wheel,,60,33,0.17,
YukonRetro,2001,Fish Wheel,,60,31,0.03,
YukonRetro,2001,Fish Wheel,,60,38,0.01,
YukonRetro,2001,Fish Wheel,,60,34,0.01,
YukonRetro,2001,Fish Wheel,,60,,,
YukonRetro,2001,Fish Wheel,194,61,36,0.99,
YukonRetro,2001,Fish Wheel,194,61,38,0.01,
YukonRetro,2001,Fish Wheel,,61,35,0,
YukonRetro,2001,Fish Wheel,,61,34,0,
YukonRetro,2001,Fish Wheel,,61,,,
YukonRetro,2001,Fish Wheel,,61,,,
YukonRetro,2001,Fish Wheel,,61,,,
YukonRetro,2001,Fish Wheel,194,62,34,1,
YukonRetro,2001,Fish Wheel,194,62,38,0,
YukonRetro,2001,Fish Wheel,,62,35,0,
YukonRetro,2001,Fish Wheel,,62,,,
YukonRetro,2001,Fish Wheel,,62,,,
YukonRetro,2001,Fish Wheel,,62,,,
YukonRetro,2001,Fish Wheel,,62,,,
YukonRetro,2001,Fish Wheel,194,63,36,1,
YukonRetro,2001,Fish Wheel,194,63,35,0,
YukonRetro,2001,Fish Wheel,,63,,,
YukonRetro,2001,Fish Wheel,,63,,,
YukonRetro,2001,Fish Wheel,,63,,,
YukonRetro,2001,Fish Wheel,,63,,,
YukonRetro,2001,Fish Wheel,,63,,,
YukonRetro,2001,Fish Wheel,194,64,38,0.97,
YukonRetro,2001,Fish Wheel,194,64,32,0.03,
YukonRetro,2001,Fish Wheel,,64,34,0.01,
YukonRetro,2001,Fish Wheel,,64,33,0,
YukonRetro,2001,Fish Wheel,,64,35,0,
YukonRetro,2001,Fish Wheel,,64,30,0,
YukonRetro,2001,Fish Wheel,,64,,,
YukonRetro,2001,Fish Wheel,194,65,34,0.9,
YukonRetro,2001,Fish Wheel,194,65,35,0.05,
YukonRetro,2001,Fish Wheel,,65,32,0.04,
YukonRetro,2001,Fish Wheel,,65,33,0.02,
YukonRetro,2001,Fish Wheel,,65,31,0,
YukonRetro,2001,Fish Wheel,,65,38,0,
YukonRetro,2001,Fish Wheel,,65,,,
YukonRetro,2001,Fish Wheel,195,66,36,1,
YukonRetro,2001,Fish Wheel,195,66,,,
YukonRetro,2001,Fish Wheel,,66,,,
YukonRetro,2001,Fish Wheel,,66,,,
YukonRetro,2001,Fish Wheel,,66,,,
YukonRetro,2001,Fish Wheel,,66,,,
YukonRetro,2001,Fish Wheel,,66,,,
YukonRetro,2001,Fish Wheel,195,67,36,1,
YukonRetro,2001,Fish Wheel,195,67,35,0,
YukonRetro,2001,Fish Wheel,,67,,,
YukonRetro,2001,Fish Wheel,,67,,,
YukonRetro,2001,Fish Wheel,,67,,,
YukonRetro,2001,Fish Wheel,,67,,,
YukonRetro,2001,Fish Wheel,,67,,,
YukonRetro,2001,Fish Wheel,195,68,34,1,
YukonRetro,2001,Fish Wheel,195,68,35,0,
YukonRetro,2001,Fish Wheel,,68,33,0,
YukonRetro,2001,Fish Wheel,,68,,,
YukonRetro,2001,Fish Wheel,,68,,,
YukonRetro,2001,Fish Wheel,,68,,,
YukonRetro,2001,Fish Wheel,,68,,,
YukonRetro,2001,Fish Wheel,195,69,34,0.41,
YukonRetro,2001,Fish Wheel,195,69,38,0.38,
YukonRetro,2001,Fish Wheel,,69,35,0.14,
YukonRetro,2001,Fish Wheel,,69,32,0.05,
YukonRetro,2001,Fish Wheel,,69,31,0,
YukonRetro,2001,Fish Wheel,,69,33,0,
YukonRetro,2001,Fish Wheel,,69,,,
YukonRetro,2001,Fish Wheel,196,70,36,0.95,
YukonRetro,2001,Fish Wheel,196,70,32,0.04,
YukonRetro,2001,Fish Wheel,,70,31,0,
YukonRetro,2001,Fish Wheel,,70,33,0,
YukonRetro,2001,Fish Wheel,,70,35,0,
YukonRetro,2001,Fish Wheel,,70,34,0,
YukonRetro,2001,Fish Wheel,,70,,,
YukonRetro,2001,Fish Wheel,196,71,36,0.99,
YukonRetro,2001,Fish Wheel,196,71,35,0.01,
YukonRetro,2001,Fish Wheel,,71,34,0,
YukonRetro,2001,Fish Wheel,,71,,,
YukonRetro,2001,Fish Wheel,,71,,,
YukonRetro,2001,Fish Wheel,,71,,,
YukonRetro,2001,Fish Wheel,,71,,,
YukonRetro,2001,Fish Wheel,196,72,36,0.99,
YukonRetro,2001,Fish Wheel,196,72,35,0.01,
YukonRetro,2001,Fish Wheel,,72,32,0,
YukonRetro,2001,Fish Wheel,,72,34,0,
YukonRetro,2001,Fish Wheel,,72,,,
YukonRetro,2001,Fish Wheel,,72,,,
YukonRetro,2001,Fish Wheel,,72,,,
YukonRetro,2001,Fish Wheel,196,73,34,0.97,
YukonRetro,2001,Fish Wheel,196,73,32,0.02,
YukonRetro,2001,Fish Wheel,,73,35,0,
YukonRetro,2001,Fish Wheel,,73,31,0,
YukonRetro,2001,Fish Wheel,,73,,,
YukonRetro,2001,Fish Wheel,,73,,,
YukonRetro,2001,Fish Wheel,,73,,,
YukonRetro,2001,Fish Wheel,196,74,34,1,
YukonRetro,2001,Fish Wheel,196,74,35,0,
YukonRetro,2001,Fish Wheel,,74,,,
YukonRetro,2001,Fish Wheel,,74,,,
YukonRetro,2001,Fish Wheel,,74,,,
YukonRetro,2001,Fish Wheel,,74,,,
YukonRetro,2001,Fish Wheel,,74,,,
YukonRetro,2001,Fish Wheel,196,75,38,0.99,
YukonRetro,2001,Fish Wheel,196,75,32,0.01,
YukonRetro,2001,Fish Wheel,,75,33,0,
YukonRetro,2001,Fish Wheel,,75,34,0,
YukonRetro,2001,Fish Wheel,,75,35,0,
YukonRetro,2001,Fish Wheel,,75,,,
YukonRetro,2001,Fish Wheel,,75,,,
YukonRetro,2001,Fish Wheel,196,76,34,0.83,
YukonRetro,2001,Fish Wheel,196,76,38,0.17,
YukonRetro,2001,Fish Wheel,,76,35,0,
YukonRetro,2001,Fish Wheel,,76,32,0,
YukonRetro,2001,Fish Wheel,,76,,,
YukonRetro,2001,Fish Wheel,,76,,,
YukonRetro,2001,Fish Wheel,,76,,,
YukonRetro,2001,Fish Wheel,196,77,34,0.61,
YukonRetro,2001,Fish Wheel,196,77,35,0.15,
YukonRetro,2001,Fish Wheel,,77,32,0.12,
YukonRetro,2001,Fish Wheel,,77,33,0.11,
YukonRetro,2001,Fish Wheel,,77,31,0.01,
YukonRetro,2001,Fish Wheel,,77,38,0,
YukonRetro,2001,Fish Wheel,,77,30,0,
YukonRetro,2001,Fish Wheel,197,78,38,0.93,
YukonRetro,2001,Fish Wheel,197,78,34,0.05,
YukonRetro,2001,Fish Wheel,,78,32,0.01,
YukonRetro,2001,Fish Wheel,,78,35,0,
YukonRetro,2001,Fish Wheel,,78,36,0,
YukonRetro,2001,Fish Wheel,,78,33,0,
YukonRetro,2001,Fish Wheel,,78,31,0,
YukonRetro,2001,Fish Wheel,197,79,36,0.86,
YukonRetro,2001,Fish Wheel,197,79,35,0.1,
YukonRetro,2001,Fish Wheel,,79,34,0.02,
YukonRetro,2001,Fish Wheel,,79,32,0.01,
YukonRetro,2001,Fish Wheel,,79,33,0.01,
YukonRetro,2001,Fish Wheel,,79,38,0,
YukonRetro,2001,Fish Wheel,,79,31,0,
YukonRetro,2001,Fish Wheel,197,80,36,0.34,
YukonRetro,2001,Fish Wheel,197,80,33,0.24,
YukonRetro,2001,Fish Wheel,,80,35,0.17,
YukonRetro,2001,Fish Wheel,,80,32,0.09,
YukonRetro,2001,Fish Wheel,,80,31,0.09,
YukonRetro,2001,Fish Wheel,,80,34,0.07,
YukonRetro,2001,Fish Wheel,,80,38,0.01,
YukonRetro,2001,Fish Wheel,197,81,34,0.99,
YukonRetro,2001,Fish Wheel,197,81,35,0.01,
YukonRetro,2001,Fish Wheel,,81,32,0,
YukonRetro,2001,Fish Wheel,,81,,,
YukonRetro,2001,Fish Wheel,,81,,,
YukonRetro,2001,Fish Wheel,,81,,,
YukonRetro,2001,Fish Wheel,,81,,,
YukonRetro,2001,Fish Wheel,197,82,34,0.89,
YukonRetro,2001,Fish Wheel,197,82,35,0.09,
YukonRetro,2001,Fish Wheel,,82,32,0.01,
YukonRetro,2001,Fish Wheel,,82,38,0,
YukonRetro,2001,Fish Wheel,,82,33,0,
YukonRetro,2001,Fish Wheel,,82,,,
YukonRetro,2001,Fish Wheel,,82,,,
YukonRetro,2001,Fish Wheel,197,83,34,1,
YukonRetro,2001,Fish Wheel,197,83,35,0,
YukonRetro,2001,Fish Wheel,,83,36,0,
YukonRetro,2001,Fish Wheel,,83,32,0,
YukonRetro,2001,Fish Wheel,,83,,,
YukonRetro,2001,Fish Wheel,,83,,,
YukonRetro,2001,Fish Wheel,,83,,,
YukonRetro,2001,Fish Wheel,197,84,34,0.98,
YukonRetro,2001,Fish Wheel,197,84,38,0.01,
YukonRetro,2001,Fish Wheel,,84,35,0,
YukonRetro,2001,Fish Wheel,,84,33,0,
YukonRetro,2001,Fish Wheel,,84,31,0,
YukonRetro,2001,Fish Wheel,,84,,,
YukonRetro,2001,Fish Wheel,,84,,,
YukonRetro,2001,Fish Wheel,197,85,35,0.91,
YukonRetro,2001,Fish Wheel,197,85,34,0.05,
YukonRetro,2001,Fish Wheel,,85,32,0.03,
YukonRetro,2001,Fish Wheel,,85,36,0,
YukonRetro,2001,Fish Wheel,,85,38,0,
YukonRetro,2001,Fish Wheel,,85,31,0,
YukonRetro,2001,Fish Wheel,,85,33,0,
YukonRetro,2001,Fish Wheel,197,86,38,0.92,
YukonRetro,2001,Fish Wheel,197,86,32,0.03,
YukonRetro,2001,Fish Wheel,,86,34,0.03,
YukonRetro,2001,Fish Wheel,,86,33,0.02,
YukonRetro,2001,Fish Wheel,,86,35,0.01,
YukonRetro,2001,Fish Wheel,,86,36,0,
YukonRetro,2001,Fish Wheel,,86,31,0,
YukonRetro,2001,Fish Wheel,197,87,36,1,
YukonRetro,2001,Fish Wheel,197,87,35,0,
YukonRetro,2001,Fish Wheel,,87,,,
YukonRetro,2001,Fish Wheel,,87,,,
YukonRetro,2001,Fish Wheel,,87,,,
YukonRetro,2001,Fish Wheel,,87,,,
YukonRetro,2001,Fish Wheel,,87,,,
YukonRetro,2001,Fish Wheel,197,88,36,1,
YukonRetro,2001,Fish Wheel,197,88,35,0,
YukonRetro,2001,Fish Wheel,,88,,,
YukonRetro,2001,Fish Wheel,,88,,,
YukonRetro,2001,Fish Wheel,,88,,,
YukonRetro,2001,Fish Wheel,,88,,,
YukonRetro,2001,Fish Wheel,,88,,,
YukonRetro,2001,Fish Wheel,197,89,34,0.86,
YukonRetro,2001,Fish Wheel,197,89,35,0.13,
YukonRetro,2001,Fish Wheel,,89,33,0,
YukonRetro,2001,Fish Wheel,,89,32,0,
YukonRetro,2001,Fish Wheel,,89,31,0,
YukonRetro,2001,Fish Wheel,,89,,,
YukonRetro,2001,Fish Wheel,,89,,,
YukonRetro,2001,Fish Wheel,197,90,32,0.6,
YukonRetro,2001,Fish Wheel,197,90,34,0.2,
YukonRetro,2001,Fish Wheel,,90,38,0.13,
YukonRetro,2001,Fish Wheel,,90,31,0.03,
YukonRetro,2001,Fish Wheel,,90,35,0.03,
YukonRetro,2001,Fish Wheel,,90,33,0.02,
YukonRetro,2001,Fish Wheel,,90,,,
YukonRetro,2001,Fish Wheel,197,91,32,0.87,
YukonRetro,2001,Fish Wheel,197,91,31,0.07,
YukonRetro,2001,Fish Wheel,,91,33,0.02,
YukonRetro,2001,Fish Wheel,,91,34,0.02,
YukonRetro,2001,Fish Wheel,,91,35,0,
YukonRetro,2001,Fish Wheel,,91,38,0,
YukonRetro,2001,Fish Wheel,,91,36,0,
YukonRetro,2001,Fish Wheel,198,92,38,0.91,
YukonRetro,2001,Fish Wheel,198,92,34,0.07,
YukonRetro,2001,Fish Wheel,,92,32,0.02,
YukonRetro,2001,Fish Wheel,,92,36,0,
YukonRetro,2001,Fish Wheel,,92,35,0,
YukonRetro,2001,Fish Wheel,,92,,,
YukonRetro,2001,Fish Wheel,,92,,,
YukonRetro,2001,Fish Wheel,198,93,34,0.97,
YukonRetro,2001,Fish Wheel,198,93,38,0.02,
YukonRetro,2001,Fish Wheel,,93,32,0.01,
YukonRetro,2001,Fish Wheel,,93,35,0,
YukonRetro,2001,Fish Wheel,,93,33,0,
YukonRetro,2001,Fish Wheel,,93,36,0,
YukonRetro,2001,Fish Wheel,,93,,,
YukonRetro,2001,Fish Wheel,198,94,31,1,
YukonRetro,2001,Fish Wheel,198,94,32,0,
YukonRetro,2001,Fish Wheel,,94,33,0,
YukonRetro,2001,Fish Wheel,,94,,,
YukonRetro,2001,Fish Wheel,,94,,,
YukonRetro,2001,Fish Wheel,,94,,,
YukonRetro,2001,Fish Wheel,,94,,,
YukonRetro,2001,Fish Wheel,198,95,32,0.82,
YukonRetro,2001,Fish Wheel,198,95,33,0.1,
YukonRetro,2001,Fish Wheel,,95,31,0.04,
YukonRetro,2001,Fish Wheel,,95,35,0.02,
YukonRetro,2001,Fish Wheel,,95,34,0.02,
YukonRetro,2001,Fish Wheel,,95,38,0,
YukonRetro,2001,Fish Wheel,,95,,,
YukonRetro,2001,Fish Wheel,198,96,35,0.65,
YukonRetro,2001,Fish Wheel,198,96,36,0.35,
YukonRetro,2001,Fish Wheel,,96,32,0,
YukonRetro,2001,Fish Wheel,,96,34,0,
YukonRetro,2001,Fish Wheel,,96,33,0,
YukonRetro,2001,Fish Wheel,,96,30,0,
YukonRetro,2001,Fish Wheel,,96,,,
YukonRetro,2001,Fish Wheel,198,97,34,0.98,
YukonRetro,2001,Fish Wheel,198,97,32,0.02,
YukonRetro,2001,Fish Wheel,,97,31,0,
YukonRetro,2001,Fish Wheel,,97,38,0,
YukonRetro,2001,Fish Wheel,,97,35,0,
YukonRetro,2001,Fish Wheel,,97,33,0,
YukonRetro,2001,Fish Wheel,,97,,,
YukonRetro,2001,Fish Wheel,198,98,31,0.76,
YukonRetro,2001,Fish Wheel,198,98,33,0.15,
YukonRetro,2001,Fish Wheel,,98,32,0.06,
YukonRetro,2001,Fish Wheel,,98,35,0.03,
YukonRetro,2001,Fish Wheel,,98,38,0.01,
YukonRetro,2001,Fish Wheel,,98,34,0,
YukonRetro,2001,Fish Wheel,,98,36,0,
YukonRetro,2001,Fish Wheel,198,99,34,0.85,
YukonRetro,2001,Fish Wheel,198,99,32,0.07,
YukonRetro,2001,Fish Wheel,,99,36,0.03,
YukonRetro,2001,Fish Wheel,,99,38,0.03,
YukonRetro,2001,Fish Wheel,,99,35,0.01,
YukonRetro,2001,Fish Wheel,,99,33,0,
YukonRetro,2001,Fish Wheel,,99,31,0,
YukonRetro,2001,Fish Wheel,198,100,36,1,
YukonRetro,2001,Fish Wheel,198,100,35,0,
YukonRetro,2001,Fish Wheel,,100,,,
YukonRetro,2001,Fish Wheel,,100,,,
YukonRetro,2001,Fish Wheel,,100,,,
YukonRetro,2001,Fish Wheel,,100,,,
YukonRetro,2001,Fish Wheel,,100,,,
YukonRetro,2001,Fish Wheel,198,101,36,0.98,
YukonRetro,2001,Fish Wheel,198,101,35,0.02,
YukonRetro,2001,Fish Wheel,,101,,,
YukonRetro,2001,Fish Wheel,,101,,,
YukonRetro,2001,Fish Wheel,,101,,,
YukonRetro,2001,Fish Wheel,,101,,,
YukonRetro,2001,Fish Wheel,,101,,,
YukonRetro,2001,Fish Wheel,198,102,34,0.77,
YukonRetro,2001,Fish Wheel,198,102,35,0.18,
YukonRetro,2001,Fish Wheel,,102,32,0.04,
YukonRetro,2001,Fish Wheel,,102,31,0,
YukonRetro,2001,Fish Wheel,,102,33,0,
YukonRetro,2001,Fish Wheel,,102,,,
YukonRetro,2001,Fish Wheel,,102,,,
YukonRetro,2001,Fish Wheel,198,103,36,0.99,
YukonRetro,2001,Fish Wheel,198,103,35,0.01,
YukonRetro,2001,Fish Wheel,,103,,,
YukonRetro,2001,Fish Wheel,,103,,,
YukonRetro,2001,Fish Wheel,,103,,,
YukonRetro,2001,Fish Wheel,,103,,,
YukonRetro,2001,Fish Wheel,,103,,,
YukonRetro,2001,Fish Wheel,198,104,31,0.86,
YukonRetro,2001,Fish Wheel,198,104,32,0.07,
YukonRetro,2001,Fish Wheel,,104,33,0.04,
YukonRetro,2001,Fish Wheel,,104,34,0.01,
YukonRetro,2001,Fish Wheel,,104,35,0.01,
YukonRetro,2001,Fish Wheel,,104,38,0,
YukonRetro,2001,Fish Wheel,,104,30,0,
YukonRetro,2001,Fish Wheel,198,105,36,0.98,
YukonRetro,2001,Fish Wheel,198,105,35,0.02,
YukonRetro,2001,Fish Wheel,,105,,,
YukonRetro,2001,Fish Wheel,,105,,,
YukonRetro,2001,Fish Wheel,,105,,,
YukonRetro,2001,Fish Wheel,,105,,,
YukonRetro,2001,Fish Wheel,,105,,,
YukonRetro,2001,Fish Wheel,198,106,36,1,
YukonRetro,2001,Fish Wheel,198,106,34,0,
YukonRetro,2001,Fish Wheel,,106,,,
YukonRetro,2001,Fish Wheel,,106,,,
YukonRetro,2001,Fish Wheel,,106,,,
YukonRetro,2001,Fish Wheel,,106,,,
YukonRetro,2001,Fish Wheel,,106,,,
YukonRetro,2001,Fish Wheel,198,107,36,0.68,
YukonRetro,2001,Fish Wheel,198,107,35,0.14,
YukonRetro,2001,Fish Wheel,,107,33,0.08,
YukonRetro,2001,Fish Wheel,,107,32,0.05,
YukonRetro,2001,Fish Wheel,,107,34,0.04,
YukonRetro,2001,Fish Wheel,,107,31,0.02,
YukonRetro,2001,Fish Wheel,,107,38,0,
YukonRetro,2001,Fish Wheel,198,108,34,0.77,
YukonRetro,2001,Fish Wheel,198,108,32,0.16,
YukonRetro,2001,Fish Wheel,,108,35,0.03,
YukonRetro,2001,Fish Wheel,,108,38,0.03,
YukonRetro,2001,Fish Wheel,,108,31,0,
YukonRetro,2001,Fish Wheel,,108,33,0,
YukonRetro,2001,Fish Wheel,,108,36,0,
YukonRetro,2001,Fish Wheel,198,109,31,0.54,
YukonRetro,2001,Fish Wheel,198,109,35,0.38,
YukonRetro,2001,Fish Wheel,,109,32,0.05,
YukonRetro,2001,Fish Wheel,,109,33,0.03,
YukonRetro,2001,Fish Wheel,,109,34,0.01,
YukonRetro,2001,Fish Wheel,,109,,,
YukonRetro,2001,Fish Wheel,,109,,,
YukonRetro,2001,Fish Wheel,198,110,32,0.78,
YukonRetro,2001,Fish Wheel,198,110,35,0.18,
YukonRetro,2001,Fish Wheel,,110,34,0.02,
YukonRetro,2001,Fish Wheel,,110,31,0.01,
YukonRetro,2001,Fish Wheel,,110,33,0.01,
YukonRetro,2001,Fish Wheel,,110,38,0,
YukonRetro,2001,Fish Wheel,,110,,,
YukonRetro,2001,Fish Wheel,199,111,34,0.97,
YukonRetro,2001,Fish Wheel,199,111,35,0.03,
YukonRetro,2001,Fish Wheel,,111,33,0,
YukonRetro,2001,Fish Wheel,,111,31,0,
YukonRetro,2001,Fish Wheel,,111,32,0,
YukonRetro,2001,Fish Wheel,,111,,,
YukonRetro,2001,Fish Wheel,,111,,,
YukonRetro,2001,Fish Wheel,199,112,36,0.87,
YukonRetro,2001,Fish Wheel,199,112,35,0.06,
YukonRetro,2001,Fish Wheel,,112,34,0.06,
YukonRetro,2001,Fish Wheel,,112,32,0.01,
YukonRetro,2001,Fish Wheel,,112,33,0,
